resizing_size,neurons_1,neurons_2,neurons_3,dropout_rate,activation,train_loss,train_acc,es_loss,es_acc,val_loss,val_acc
64,512,256,,0.2,relu,1.4344311952590942,0.453125,1.625580072402954,0.38671875,1.574465036392212,0.36328125
64,512,256,,0.2,tanh,1.6030387878417969,0.4010416567325592,1.7321751117706299,0.36328125,1.7141950130462646,0.3359375
64,512,256,,0.4,relu,1.4648317098617554,0.4544270932674408,1.6598738431930542,0.3828125,1.663681983947754,0.359375
64,512,256,,0.4,tanh,1.631691813468933,0.3671875,1.733431339263916,0.33984375,1.7470102310180664,0.328125
64,512,256,128.0,0.0,relu,1.1918543577194214,0.5794270634651184,1.534159779548645,0.42578125,1.610446810722351,0.40625
64,512,256,128.0,0.0,tanh,1.5509766340255737,0.390625,1.718327522277832,0.328125,1.7079001665115356,0.30859375
64,512,256,128.0,0.2,relu,1.075560212135315,0.6354166865348816,1.5647445917129517,0.43359375,1.6520941257476807,0.3984375
64,512,256,128.0,0.2,tanh,1.5219711065292358,0.4192708432674408,1.6941173076629639,0.34375,1.7379021644592285,0.33984375
64,512,256,128.0,0.4,relu,1.5855026245117188,0.390625,1.6961839199066162,0.3125,1.688538670539856,0.32421875
64,512,256,128.0,0.4,tanh,1.6609517335891724,0.3463541567325592,1.7510753870010376,0.33984375,1.8075690269470215,0.29296875
64,512,256,256.0,0.0,relu,1.0166798830032349,0.6380208134651184,1.5856894254684448,0.44140625,1.5966309309005737,0.3984375
64,512,256,256.0,0.0,tanh,1.5326752662658691,0.4244791567325592,1.7069928646087646,0.35546875,1.755509853363037,0.30078125
64,512,256,256.0,0.2,relu,1.4065461158752441,0.4375,1.6071804761886597,0.3671875,1.6203933954238892,0.3515625
64,512,256,256.0,0.2,tanh,1.445630669593811,0.44140625,1.7149465084075928,0.359375,1.6662492752075195,0.375
64,512,256,256.0,0.4,relu,1.5438371896743774,0.40234375,1.6636688709259033,0.34375,1.6881667375564575,0.33203125
64,512,256,256.0,0.4,tanh,1.641238808631897,0.359375,1.7472429275512695,0.3359375,1.758971929550171,0.28515625
64,512,512,,0.0,relu,0.9867584109306335,0.6653645634651184,1.515874981880188,0.48046875,1.6084179878234863,0.4296875
64,512,512,,0.0,tanh,1.496809959411621,0.4244791567325592,1.7298288345336914,0.37890625,1.7161730527877808,0.3515625
64,512,512,,0.2,relu,1.4155877828598022,0.4518229067325592,1.566817283630371,0.421875,1.5745612382888794,0.37109375
64,512,512,,0.2,tanh,1.4109348058700562,0.4700520932674408,1.6462351083755493,0.39453125,1.6817026138305664,0.32421875
64,512,512,,0.4,relu,1.436474323272705,0.4661458432674408,1.6087217330932617,0.4140625,1.6315128803253174,0.33984375
64,512,512,,0.4,tanh,1.4868487119674683,0.4192708432674408,1.6716206073760986,0.3828125,1.6722818613052368,0.35546875
64,512,512,128.0,0.0,relu,0.8072754740715027,0.7265625,1.5353786945343018,0.42578125,1.6758390665054321,0.43359375
64,512,512,128.0,0.0,tanh,1.6416515111923218,0.3684895932674408,1.7845195531845093,0.32421875,1.7194355726242065,0.34765625
64,512,512,128.0,0.2,relu,1.1857179403305054,0.5703125,1.5625883340835571,0.44140625,1.636365532875061,0.40234375
64,512,512,128.0,0.2,tanh,1.6202207803726196,0.3671875,1.741886019706726,0.33203125,1.8021363019943237,0.30859375
64,512,512,128.0,0.4,relu,1.5473774671554565,0.4244791567325592,1.7131454944610596,0.3515625,1.7339329719543457,0.30078125
64,512,512,128.0,0.4,tanh,1.626248836517334,0.36328125,1.7394425868988037,0.33984375,1.7521944046020508,0.3359375
64,512,512,256.0,0.0,relu,1.189857006072998,0.5520833134651184,1.555789589881897,0.4609375,1.5400859117507935,0.42578125
64,512,512,256.0,0.0,tanh,1.6054887771606445,0.3645833432674408,1.7590811252593994,0.3125,1.7974298000335693,0.296875
64,512,512,256.0,0.2,relu,1.2846108675003052,0.515625,1.6029353141784668,0.44140625,1.6048787832260132,0.3828125
64,512,512,256.0,0.2,tanh,1.5329903364181519,0.4088541567325592,1.7022624015808105,0.33984375,1.7505279779434204,0.328125
64,512,512,256.0,0.4,relu,1.4764820337295532,0.44140625,1.6709117889404297,0.3359375,1.6900655031204224,0.33984375
64,512,512,256.0,0.4,tanh,1.676869511604309,0.3151041567325592,1.7673861980438232,0.2578125,1.7959784269332886,0.265625
64,1024,256,,0.0,relu,0.8819779753684998,0.7122395634651184,1.5955361127853394,0.4453125,1.6637884378433228,0.4296875
64,1024,256,,0.0,tanh,1.554470181465149,0.3671875,1.722942590713501,0.35546875,1.754976511001587,0.30859375
64,1024,256,,0.2,relu,1.2125285863876343,0.5651041865348816,1.52264404296875,0.44921875,1.5966823101043701,0.40234375
64,1024,256,,0.2,tanh,1.7216063737869263,0.30078125,1.7871568202972412,0.2734375,1.812651515007019,0.234375
64,1024,256,,0.4,relu,1.4060121774673462,0.5104166865348816,1.5978810787200928,0.4140625,1.625449776649475,0.37109375
64,1024,256,,0.4,tanh,1.5780996084213257,0.3932291567325592,1.708659291267395,0.35546875,1.6988776922225952,0.33203125
64,1024,256,128.0,0.0,relu,1.110679030418396,0.61328125,1.584125280380249,0.4375,1.643923282623291,0.40234375
64,1024,256,128.0,0.0,tanh,1.6499824523925781,0.3567708432674408,1.728029489517212,0.359375,1.741970181465149,0.3203125
64,1024,256,128.0,0.2,relu,1.0811729431152344,0.6106770634651184,1.5953326225280762,0.4140625,1.6332111358642578,0.421875
64,1024,256,128.0,0.2,tanh,1.682149052619934,0.3346354067325592,1.7879753112792969,0.28515625,1.793160319328308,0.30078125
64,1024,256,128.0,0.4,relu,1.439237117767334,0.453125,1.6087353229522705,0.3828125,1.6492968797683716,0.38671875
64,1024,256,128.0,0.4,tanh,1.7003440856933594,0.31640625,1.7690989971160889,0.296875,1.7960870265960693,0.2578125
64,1024,256,256.0,0.0,relu,1.0698235034942627,0.62890625,1.540442705154419,0.4375,1.5128449201583862,0.421875
64,1024,256,256.0,0.0,tanh,1.629712700843811,0.3450520932674408,1.7386523485183716,0.28515625,1.7588622570037842,0.2890625
64,1024,256,256.0,0.2,relu,1.1950346231460571,0.5390625,1.642205834388733,0.41015625,1.5850166082382202,0.40234375
64,1024,256,256.0,0.2,tanh,1.6122136116027832,0.3619791567325592,1.7483842372894287,0.296875,1.7897226810455322,0.30859375
64,1024,256,256.0,0.4,relu,1.4598692655563354,0.47265625,1.628440022468567,0.38671875,1.6238772869110107,0.38671875
64,1024,256,256.0,0.4,tanh,1.682382583618164,0.32421875,1.7631237506866455,0.30859375,1.7773418426513672,0.2890625
64,1024,512,,0.0,relu,1.0733965635299683,0.6302083134651184,1.5306811332702637,0.42578125,1.571338415145874,0.4140625
64,1024,512,,0.0,tanh,1.5515109300613403,0.3919270932674408,1.7051491737365723,0.34375,1.712101936340332,0.3046875
64,1024,512,,0.2,relu,1.1148016452789307,0.61328125,1.4888368844985962,0.4765625,1.5739493370056152,0.41796875
64,1024,512,,0.2,tanh,1.5547693967819214,0.3815104067325592,1.702956199645996,0.35546875,1.6781270503997803,0.359375
64,1024,512,,0.4,relu,1.3284958600997925,0.5338541865348816,1.579245924949646,0.4140625,1.6390379667282104,0.39453125
64,1024,512,,0.4,tanh,1.6595209836959839,0.3658854067325592,1.759437918663025,0.3203125,1.7998887300491333,0.328125
64,1024,512,128.0,0.0,relu,0.8699187636375427,0.70703125,1.561092734336853,0.47265625,1.6795145273208618,0.4453125
64,1024,512,128.0,0.0,tanh,1.7123502492904663,0.3098958432674408,1.7729613780975342,0.28125,1.7858322858810425,0.296875
64,1024,512,128.0,0.2,relu,1.3834294080734253,0.4778645932674408,1.6029324531555176,0.41015625,1.6415412425994873,0.3828125
64,1024,512,128.0,0.2,tanh,1.684506893157959,0.3203125,1.770350456237793,0.2578125,1.7833713293075562,0.28125
64,1024,512,128.0,0.4,relu,1.4622207880020142,0.4674479067325592,1.647669792175293,0.35546875,1.6590254306793213,0.375
64,1024,512,128.0,0.4,tanh,1.7432111501693726,0.2838541567325592,1.7880500555038452,0.2734375,1.8029223680496216,0.296875
64,1024,512,256.0,0.0,relu,1.380968689918518,0.5078125,1.6084511280059814,0.41015625,1.5621362924575806,0.40625
64,1024,512,256.0,0.0,tanh,1.670465350151062,0.3424479067325592,1.7725448608398438,0.296875,1.7735168933868408,0.2734375
64,1024,512,256.0,0.2,relu,1.1843703985214233,0.5703125,1.563892126083374,0.4375,1.6373709440231323,0.3828125
64,1024,512,256.0,0.2,tanh,1.6335421800613403,0.3528645932674408,1.77662193775177,0.32421875,1.7872021198272705,0.28125
64,1024,512,256.0,0.4,relu,1.4015947580337524,0.4778645932674408,1.6159932613372803,0.36328125,1.6213959455490112,0.3828125
64,1024,512,256.0,0.4,tanh,1.6634804010391235,0.3255208432674408,1.7719836235046387,0.296875,1.7827972173690796,0.26953125
